Account__c|Product__c|Daily_Sales__c|MTD_Sales__c|QTD_Sales__c|FYTD_Sales__c
105360|00517-2340-25|0|0|1760|1760
105360|00517-2340-99|360|360|2880|2880
105360|00517-7305-25|0|0|305|305
105360|00517-9702-25|0|0|421|421
105365|00517-0710-01|0|0|936|936
105365|00517-0720-01|0|0|420.31|420.31
105365|00517-0740-20|0|0|1360.8|1360.8
105365|00517-9302-25|0|0|1105|1105
105365|00517-9305-25|0|0|1348.5|1348.5
105373|00517-0374-05|0|0|884.42|884.42
105373|00517-1001-25|0|0|763|763
105373|00517-1020-25|0|0|502.52|502.52
105373|00517-2310-05|0|0|2290.8|2290.8
105373|00517-9305-25|0|0|363.32|363.32
105378|00517-0720-01|0|0|1484|1484
105378|00517-0740-20|453.6|453.6|3175.2|3175.2
105378|00517-2310-05|0|0|2160|2160
105378|00517-7315-25|0|0|332.25|332.25
105393|00517-0740-20|0|0|907.2|907.2
105393|00517-0791-01|0|0|1910.5|1910.5
105393|00517-1004-25|0|0|342|342
105393|00517-2310-05|0|0|1800|1800
105393|00517-2340-25|0|0|440|440
105393|00517-2502-10|0|0|739|739
105393|00517-7604-25|0|0|2475|2475
105393|00517-9191-25|0|0|200|200
105393|00517-9702-25|0|0|1791.4|1791.4
105394|00517-0650-01|0|0|116989.92|116989.92
105394|00517-0740-20|0|0|907.2|907.2
105394|00517-0799-01|0|0|333.9|333.9
105394|00517-2051-25|0|0|1104|1104
105394|00517-2102-25|0|0|262.5|262.5
105394|00517-2310-05|0|0|9720|9720
105394|00517-2340-10|0|0|180|180
105394|00517-2340-99|0|0|360|360
105394|00517-7305-25|0|0|305|305
105394|00517-9702-25|0|0|421|421
105402|00517-0710-01|0|0|1031.32|1031.32
105402|00517-0720-01|0|0|914.63|914.63
105402|00517-0740-20|0|0|2721.6|2721.6
105402|00517-2340-10|0|0|12060|12060
105402|00517-7504-25|0|0|1425|1425
105402|00517-7604-25|0|0|3300|3300
105402|00517-9120-25|0|0|600|600
105402|00517-9305-25|0|0|1321|1321
105408|00517-0031-25|0|0|107.25|107.25
105408|00517-0720-01|0|0|1910.5|1910.5
105408|00517-0955-01|66.84|66.84|1570.74|1570.74
105408|00517-3030-01|0|0|300|300
105408|00517-7604-25|0|0|376.75|376.75
105421|00517-4810-25|0|0|750|750
105421|00517-9305-25|0|0|-1348.5|-1348.5
105434|00517-0374-05|0|0|1320|1320
105434|00517-0710-01|0|0|4125.28|4125.28
105434|00517-0740-20|453.6|453.6|453.6|453.6
105434|00517-0791-01|0|0|611.36|611.36
105434|00517-1020-25|0|0|2250|2250
105434|00517-1980-05|0|0|99.75|99.75
105434|00517-2340-10|900|900|5040|5040
105434|00517-2340-25|1320|1320|1760|1760
105434|00517-4002-25|0|0|2077.5|2077.5
105434|00517-7604-25|0|0|962.5|962.5
105434|00517-9120-25|0|0|400|400
105434|00517-9191-25|400|400|400|400
105434|00517-9305-25|0|0|660.5|660.5
105438|00517-0720-01|0|0|305.68|305.68
105438|00517-0740-20|0|0|1360.8|1360.8
105438|00517-0955-01|445.6|445.6|5503.16|5503.16
105438|00517-2502-10|0|0|10715.5|10715.5
105438|00517-4002-25|0|0|1683.5|1683.5
105438|00517-5601-25|0|0|2853.75|2853.75
105438|00517-6710-10|160.16|160.16|240.24|240.24
105438|00517-9305-25|674.25|674.25|7416.75|7416.75
105438|00517-9702-25|0|0|712.32|712.32
105449|00517-0799-01|0|0|927.5|927.5
105449|00517-2340-99|1800|1800|18000|18000
105449|00517-4300-01|0|0|10852.8|10852.8
105449|00517-9702-25|0|0|2947|2947
105461|00517-0374-05|0|0|9583.25|9583.25
105461|00517-0720-01|0|0|1632.39|1632.39
105461|00517-0735-10|0|0|1017.16|1017.16
105461|00517-1020-25|0|0|3125|3125
105461|00517-1820-01|0|0|722.59|722.59
105461|00517-4002-25|0|0|926|926
105461|00517-4810-25|0|0|340.5|340.5
105461|00517-5601-25|842|842|842|842
105461|00517-9302-25|0|0|3052.5|3052.5
105461|00517-9305-25|0|0|5140|5140
105461|00517-9702-25|0|0|202.54|202.54
105471|00517-0740-20|0|0|453.6|453.6
105471|00517-2310-05|0|0|900|900
105471|00517-2340-10|0|0|1080|1080
105471|00517-2502-10|0|0|1013.4|1013.4
105471|00517-4201-25|0|0|1528|1528
105471|00517-5601-25|0|0|842|842
105471|00517-5602-25|0|0|1160.25|1160.25
105471|00517-9305-25|0|0|2208|2208
105472|00517-0955-01|0|0|-0.48|-0.48
105472|00517-2340-10|0|0|-381.6|-381.6
105472|00517-6710-10|0|0|120.16|120.16
105472|00517-9302-25|0|0|552.5|552.5
105472|00517-9305-25|0|0|3371.25|3371.25
105572|00517-0440-01|0|0|1029.49|1029.49
105572|00517-0740-20|0|0|4082.4|4082.4
105572|00517-4002-25|0|0|5050.48|5050.48
105572|00517-7305-25|0|0|1794|1794
105614|00517-1004-25|0|0|252.25|252.25
105618|00517-5601-25|0|0|1141.5|1141.5
105618|00517-6710-10|0|0|400.5|400.5
105618|00517-9702-25|0|0|842|842
105624|00517-0740-20|0|0|1360.8|1360.8
105624|00517-0791-01|0|0|1299.14|1299.14
105624|00517-1004-25|0|0|228|228
105624|00517-2340-25|0|0|20680|20680
105624|00517-7504-25|1140|1140|7552.5|7552.5
105624|00517-7604-25|0|0|1100|1100
105624|00517-9191-25|0|0|200|200
105624|00517-9302-25|0|0|3860.5|3860.5
105624|00517-9305-25|0|0|23117.5|23117.5
105630|00517-0374-05|0|0|4219|4219
105630|00517-0381-05|0|0|5273.75|5273.75
105630|00517-0650-01|0|0|4451.44|4451.44
105630|00517-0710-01|0|0|510.5|510.5
105630|00517-0720-01|0|0|238.2|238.2
105630|00517-0740-20|0|0|1142.4|1142.4
105630|00517-1004-25|0|0|252.25|252.25
105630|00517-2310-05|0|0|360|360
105630|00517-2340-10|0|0|360|360
105630|00517-5601-25|0|0|842|842
105630|00517-9120-25|0|0|200|200
105630|00517-9305-25|0|0|3302.5|3302.5
105630|00517-9702-25|0|0|265.5|265.5
105633|00517-2340-10|0|0|360|360
105633|00517-6710-10|0|0|54.7|54.7
105676|00517-0650-01|0|0|32490|32490
105676|00517-0720-01|0|0|419.7|419.7
105676|00517-9702-25|0|0|390.45|390.45
105677|00517-0710-01|0|0|515.66|515.66
105677|00517-0720-01|0|0|305.68|305.68
105677|00517-0740-20|0|0|1360.8|1360.8
105677|00517-0791-01|0|0|1834.08|1834.08
105677|00517-0955-01|0|0|568.64|568.64
105677|00517-1004-25|0|0|228|228
105677|00517-2340-10|0|0|10080|10080
105677|00517-7604-25|0|0|412.5|412.5
105677|00517-9702-25|0|0|179.14|179.14
105683|00517-0740-20|0|0|453.6|453.6
105683|00517-1030-01|0|0|800|800
105683|00517-2102-25|0|0|22445|22445
105683|00517-2340-10|0|0|14400|14400
105683|00517-4002-25|0|0|831|831
105683|00517-6560-05|0|0|9718.8|9718.8
105683|00517-6710-10|0|0|820.5|820.5
105683|00517-7604-25|0|0|3162.5|3162.5
105683|00517-9191-25|0|0|200|200
105683|00517-9302-25|1654.5|1654.5|15442|15442
105683|00517-9305-25|1981.5|1981.5|24438.5|24438.5
105694|00517-0031-25|0|0|89.13|89.13
105694|00517-0720-01|227.7|227.7|1536.42|1536.42
105694|00517-0901-25|0|0|392.2|392.2
105694|00517-2051-25|0|0|276|276
105694|00517-2340-10|0|0|450|450
105694|00517-5601-25|0|0|801.5|801.5
105694|00517-7305-25|0|0|2673|2673
105694|00517-7604-25|0|0|550|550
105694|00517-9702-25|0|0|555.59|555.59
105695|00517-0720-01|0|0|229.26|229.26
105695|00517-0740-20|0|0|453.6|453.6
105695|00517-0791-01|0|0|496.73|496.73
105695|00517-2340-10|2700|2700|15840|15840
105695|00517-4300-01|0|0|43953.84|43953.84
105695|00517-5601-25|0|0|570.75|570.75
105695|00517-7604-25|0|0|137.5|137.5
105695|00517-9702-25|0|0|716.56|716.56
105707|00517-0650-01|0|0|1599.88|1599.88
105715|00517-0420-01|0|0|0|0
105715|00517-0720-01|0|0|725.99|725.99
105715|00517-0740-20|0|0|907.2|907.2
105715|00517-1004-25|0|0|114|114
105715|00517-4201-25|0|0|487|487
105715|00517-4300-01|0|0|2093.04|2093.04
105715|00517-7504-25|142.5|142.5|142.5|142.5
105716|00517-0650-01|0|0|103192.26|103192.26
105719|00517-0650-01|0|0|1150|1150
105719|00517-0740-20|571.2|571.2|2839.2|2839.2
105719|00517-2310-05|1200|1200|3300|3300
105719|00517-2325-10|0|0|150|150
105719|00517-2340-10|0|0|150|150
105719|00517-2502-10|0|0|27.05|27.05
105719|00517-7305-25|299|299|3044|3044
105747|00517-0381-05|0|0|1054.75|1054.75
105747|00517-0650-01|0|0|37837.24|37837.24
105747|00517-0735-10|0|0|1377|1377
105747|00517-1045-05|0|0|3508.1|3508.1
105747|00517-1075-01|0|0|326.43|326.43
105747|00517-2310-05|0|0|2732.95|2732.95
105747|00517-2340-10|0|0|360|360
105747|00517-2502-10|0|0|369.5|369.5
105747|00517-3030-01|0|0|427.25|427.25
105747|00517-4002-25|0|0|6217|6217
105747|00517-6560-05|0|0|24297|24297
105747|00517-6710-10|0|0|2844.4|2844.4
105747|00517-7315-25|0|0|12340.5|12340.5
105747|00517-7604-25|0|0|962.5|962.5
105747|00517-9120-25|0|0|600|600
105747|00517-9702-25|0|0|444.64|444.64
105750|00517-0710-01|0|0|2895.48|2895.48
105750|00517-0720-01|0|0|3515.32|3515.32
105750|00517-0740-20|0|0|1891.6|1891.6
105750|00517-1004-25|0|0|504|504
105750|00517-2310-05|0|0|1800|1800
105750|00517-2340-10|-2400|-2400|77220|77220
105750|00517-2502-10|0|0|783.4|783.4
105750|00517-4002-25|0|0|2908.5|2908.5
105750|00517-7504-25|0|0|712.5|712.5
105750|00517-7604-25|0|0|1100|1100
105751|00517-0740-20|0|0|3628.8|3628.8
105751|00517-6710-10|0|0|560.7|560.7
105751|00517-9702-25|0|0|842|842
105754|00517-0420-01|0|0|96.82|96.82
105754|00517-0720-01|0|0|229.26|229.26
105754|00517-0740-20|0|0|453.6|453.6
105754|00517-1004-25|0|0|114|114
105754|00517-2340-25|0|0|3960|3960
105754|00517-4300-01|0|0|1395.36|1395.36
105754|00517-4810-25|0|0|330.75|330.75
105754|00517-5601-25|0|0|1712.25|1712.25
105754|00517-6710-10|109.4|109.4|328.2|328.2
105754|00517-7504-25|0|0|997.5|997.5
105754|00517-7604-25|0|0|137.5|137.5
105754|00517-9120-25|0|0|200|200
105773|00517-0381-05|0|0|570.4|570.4
105773|00517-0740-20|0|0|1360.8|1360.8
105773|00517-0799-01|0|0|1150.1|1150.1
105773|00517-1001-25|0|0|187|187
105773|00517-2340-25|440|440|10120|10120
105773|00517-4201-25|0|0|490.5|490.5
105773|00517-4601-25|0|0|97.5|97.5
105773|00517-7315-25|0|0|664.5|664.5
105773|00517-9302-25|0|0|1656.75|1656.75
105773|00517-9305-25|0|0|1349|1349
105773|00517-9702-25|0|0|4210|4210
105791|00517-0420-01|0|0|59.78|59.78
105791|00517-0720-01|0|0|649.57|649.57
105791|00517-0740-20|0|0|453.6|453.6
105791|00517-2310-05|0|0|1440|1440
105791|00517-2340-10|720|720|15470|15470
105791|00517-2340-25|0|0|880|880
105791|00517-2505-25|0|0|15670.5|15670.5
105791|00517-9302-25|1654.5|1654.5|17648|17648
105791|00517-9305-25|0|0|23778|23778
105809|00517-2102-25|0|0|1312.5|1312.5
105809|00517-7315-25|0|0|337.5|337.5
105809|00517-9120-25|0|0|200|200
105809|00517-9302-25|0|0|1654.5|1654.5
105809|00517-9305-25|0|0|1321|1321
105813|00517-0720-01|0|0|573.15|573.15
105813|00517-0740-20|0|0|1814.4|1814.4
105813|00517-2340-10|0|0|360|360
105813|00517-6101-25|0|0|1846.28|1846.28
105813|00517-6560-05|0|0|6074.25|6074.25
105813|00517-6710-10|0|0|328.2|328.2
105813|00517-7604-25|0|0|687.5|687.5
105814|00517-0710-01|0|0|2552.5|2552.5
105814|00517-0720-01|0|0|534.94|534.94
105814|00517-0740-20|0|0|907.2|907.2
105814|00517-2102-25|4489|4489|4489|4489
105814|00517-2340-25|0|0|16280|16280
105814|00517-9702-25|0|0|1346.4|1346.4
105834|00517-0720-01|0|0|74.2|74.2
105834|00517-2340-25|0|0|14080|14080
105834|00517-7305-25|0|0|305|305
105834|00517-7315-25|0|0|332.25|332.25
105842|00517-0031-25|0|0|144.45|144.45
105842|00517-0720-01|0|0|1471.91|1471.91
105842|00517-1004-25|0|0|315.96|315.96
105842|00517-3030-01|0|0|509|509
105842|00517-9305-25|0|0|4045.5|4045.5
105842|00517-9702-25|0|0|156.18|156.18
105856|00517-0720-01|0|0|114.63|114.63
105856|00517-0791-01|0|0|2827.54|2827.54
105856|00517-1980-05|33.25|33.25|66.5|66.5
105856|00517-2340-25|880|880|2640|2640
105856|00517-4300-01|0|0|13953.6|13953.6
105856|00517-5601-25|0|0|570.75|570.75
105885|00517-9305-25|0|0|12393.15|12393.15
105930|00517-1004-25|0|0|1009|1009
105944|00517-0031-25|0|0|169.5|169.5
105944|00517-0720-01|0|0|3218.22|3218.22
105944|00517-0740-20|0|0|907.2|907.2
105944|00517-5601-25|0|0|570.75|570.75
105944|00517-9305-25|0|0|674.5|674.5
105944|00517-9702-25|0|0|198|198
105951|00517-0720-01|0|0|2216.18|2216.18
105951|00517-1004-25|0|0|111.72|111.72
105951|00517-2340-10|0|0|59340.69|59340.69
105951|00517-2502-10|0|0|362.1|362.1
105951|00517-4002-25|0|0|2477.5|2477.5
105951|00517-5601-25|0|0|842|842
105951|00517-6560-05|0|0|2429.7|2429.7
105951|00517-6710-10|0|0|61842.6|61842.6
105951|00517-7604-25|0|0|1512.5|1512.5
105951|00517-9120-25|600|600|7600|7600
105951|00517-9302-25|0|0|15993.5|15993.5
105951|00517-9305-25|0|0|30383|30383
105951|00517-9702-25|0|0|168.3|168.3
105963|00517-0720-01|0|0|2562.86|2562.86
105963|00517-0740-20|571.2|571.2|1932|1932
105963|00517-2340-10|0|0|5220|5220
105963|00517-2505-25|0|0|1187.5|1187.5
105963|00517-5602-25|0|0|1160.25|1160.25
105963|00517-6560-05|0|0|26954.7|26954.7
105963|00517-6710-10|0|0|5431.32|5431.32
105963|00517-9302-25|1887|1887|35853|35853
105963|00517-9305-25|2146.5|2146.5|52133|52133
105963|00517-9702-25|265.5|265.5|4711.5|4711.5
105974|00517-0031-25|0|0|282.5|282.5
105974|00517-0374-05|0|0|8800|8800
105974|00517-1020-25|0|0|5250|5250
105974|00517-2102-25|0|0|16012.5|16012.5
105974|00517-2340-10|0|0|180|180
105974|00517-4605-25|193.5|193.5|6579|6579
105974|00517-6560-05|0|0|27941.55|27941.55
105974|00517-6710-10|0|0|54.7|54.7
105974|00517-7315-25|0|0|2000|2000
105974|00517-7604-25|0|0|3575|3575
105974|00517-9120-25|0|0|4800|4800
105978|00517-0710-01|0|0|1531.5|1531.5
105978|00517-0720-01|0|0|993.46|993.46
105978|00517-2310-05|0|0|29520|29520
105978|00517-4002-25|0|0|2077.5|2077.5
105978|00517-6710-10|0|0|875.2|875.2
105978|00517-7315-25|0|0|5737.5|5737.5
105978|00517-7604-25|0|0|4125|4125
106057|00517-0720-01|0|0|285.84|285.84
106057|00517-1004-25|0|0|1513.5|1513.5
106057|00517-1045-05|0|0|802.5|802.5
106057|00517-4810-25|0|0|375.5|375.5
106057|00517-7315-25|0|0|1012.5|1012.5
106057|00517-7504-25|0|0|2137.5|2137.5
106057|00517-9120-25|0|0|200|200
106062|00517-0650-01|0|0|2225.72|2225.72
106062|00517-0720-01|0|0|1681.24|1681.24
106062|00517-1020-25|0|0|1500|1500
106062|00517-2340-10|3600|3600|19440|19440
106062|00517-4002-25|2493|2493|5817|5817
106062|00517-9120-25|0|0|1200|1200
106088|00517-0374-05|0|0|1320|1320
106088|00517-0740-20|0|0|1814.4|1814.4
106088|00517-2340-10|0|0|-366.59|-366.59
106104|00517-0710-01|0|0|2230.88|2230.88
106104|00517-2340-10|0|0|4390.7|4390.7
106104|00517-4810-25|0|0|532|532
106104|00517-6560-05|0|0|2483.04|2483.04
106104|00517-9305-25|0|0|2906.56|2906.56
106122|00517-0374-05|884.42|884.42|884.42|884.42
106122|00517-0650-01|0|0|11293.6|11293.6
106122|00517-0720-01|0|0|1238.64|1238.64
106122|00517-1020-25|0|0|753.78|753.78
106122|00517-2340-10|0|0|11263.1|11263.1
106122|00517-4810-25|0|0|266|266
106122|00517-9305-25|0|0|1453.28|1453.28
106130|00517-0420-01|0|0|119.56|119.56
106130|00517-1001-25|0|0|381.5|381.5
106130|00517-1020-25|0|0|502.52|502.52
106130|00517-2340-10|0|0|4581.6|4581.6
106130|00517-9305-25|0|0|363.32|363.32
106133|00517-0374-05|0|0|1326.63|1326.63
106133|00517-0650-01|0|0|18426.4|18426.4
106133|00517-1020-25|0|0|251.26|251.26
106133|00517-2340-10|0|0|7636|7636
106133|00517-4300-01|0|0|20123.25|20123.25
106133|00517-9305-25|0|0|363.32|363.32
106137|00517-0374-05|0|0|884.42|884.42
106137|00517-0440-01|0|0|187.18|187.18
106137|00517-0650-01|0|0|8916|8916
106137|00517-0955-01|0|0|1137.28|1137.28
106137|00517-1001-25|0|0|381.5|381.5
106137|00517-1004-25|0|0|252.25|252.25
106137|00517-1020-25|0|0|1256.3|1256.3
106137|00517-2340-10|0|0|2481.7|2481.7
106137|00517-4300-01|0|0|20698.2|20698.2
106137|00517-9305-25|0|0|726.64|726.64
106138|00517-0650-01|0|0|1188.8|1188.8
106138|00517-0720-01|0|0|952.8|952.8
106138|00517-0955-01|0|0|1883.62|1883.62
106138|00517-1020-25|0|0|3015.12|3015.12
106138|00517-2310-05|0|0|572.7|572.7
106138|00517-2340-10|0|0|8017.8|8017.8
106138|00517-9305-25|0|0|726.64|726.64
106145|00517-0374-05|0|0|442.21|442.21
106145|00517-0602-01|0|0|2419.25|2419.25
106145|00517-0650-01|0|0|11888|11888
106145|00517-1020-25|0|0|251.26|251.26
106145|00517-2310-05|0|0|954.5|954.5
106145|00517-2340-10|0|0|4390.7|4390.7
106146|00517-2310-05|0|0|8972.3|8972.3
106146|00517-2340-10|0|0|5345.2|5345.2
106150|00517-0381-05|0|0|286.63|286.63
106150|00517-1001-25|0|0|381.5|381.5
106150|00517-1004-25|0|0|504.5|504.5
106150|00517-1020-25|0|0|753.78|753.78
106150|00517-2340-10|0|0|11454|11454
106150|00517-9305-25|0|0|1089.96|1089.96
106151|00517-0374-05|0|0|442.21|442.21
106151|00517-0650-01|0|0|1783.2|1783.2
106151|00517-0710-01|0|0|2230.88|2230.88
106151|00517-1020-25|0|0|251.26|251.26
106151|00517-2340-10|1527.2|1527.2|17412.86|17412.86
106151|00517-6710-10|0|0|363.96|363.96
106155|00517-0602-01|0|0|483.85|483.85
106155|00517-0955-01|0|0|1492.68|1492.68
106155|00517-4810-25|0|0|266|266
106155|00517-9305-25|363.32|363.32|1453.28|1453.28
106157|00517-0374-05|0|0|3095.47|3095.47
106157|00517-0955-01|0|0|1492.68|1492.68
106157|00517-1020-25|0|0|2261.34|2261.34
106157|00517-2340-10|0|0|11263.1|11263.1
106161|00517-0420-01|0|0|239.12|239.12
106161|00517-0955-01|0|0|959.58|959.58
106162|00517-0374-05|0|0|2211.05|2211.05
106162|00517-1004-25|0|0|252.25|252.25
106162|00517-6560-05|0|0|10759.84|10759.84
106162|00517-7504-25|0|0|2024|2024
106162|00517-9305-25|0|0|5086.48|5086.48
106179|00517-0374-05|0|0|442.21|442.21
106179|00517-1004-25|0|0|504.5|504.5
106179|00517-1020-25|0|0|251.26|251.26
106179|00517-2340-10|0|0|6490.6|6490.6
106186|00517-1004-25|0|0|252.25|252.25
106186|00517-1020-25|0|0|753.78|753.78
106186|00517-2325-10|0|0|987.96|987.96
106186|00517-2340-10|1909|1909|17533.3|17533.3
106186|00517-2340-25|0|0|3818.72|3818.72
106186|00517-4810-25|0|0|532|532
106188|00517-0374-05|0|0|884.42|884.42
106188|00517-0381-05|0|0|286.63|286.63
106188|00517-0720-01|0|0|476.4|476.4
106188|00517-1001-25|0|0|381.5|381.5
106188|00517-1020-25|502.52|502.52|2512.6|2512.6
106188|00517-2340-10|0|0|7254.2|7254.2
106188|00517-6710-10|0|0|181.98|181.98
106188|00517-9305-25|0|0|1816.6|1816.6
106199|00517-0955-01|0|0|284.32|284.32
106199|00517-1004-25|0|0|504.5|504.5
106199|00517-1020-25|0|0|2512.6|2512.6
106199|00517-2310-05|0|0|2099.9|2099.9
106199|00517-2340-10|0|0|6299.7|6299.7
106199|00517-4810-25|0|0|266|266
106199|00517-9305-25|0|0|2179.92|2179.92
106200|00517-0381-05|285.2|285.2|285.2|285.2
106200|00517-0740-20|0|0|453.6|453.6
106200|00517-1001-25|0|0|374|374
106200|00517-1020-25|1250|1250|5000|5000
106200|00517-2340-10|0|0|180|180
106200|00517-4002-25|0|0|1662|1662
106200|00517-6710-10|0|0|480.6|480.6
106200|00517-7315-25|664.5|664.5|3987|3987
106200|00517-7604-25|0|0|5651.25|5651.25
106200|00517-9702-25|0|0|421|421
106203|00517-0381-05|0|0|1719.78|1719.78
106203|00517-0955-01|0|0|959.58|959.58
106203|00517-1001-25|0|0|381.5|381.5
106203|00517-1004-25|0|0|252.25|252.25
106203|00517-1020-25|0|0|502.52|502.52
106203|00517-2310-05|0|0|6872.4|6872.4
106203|00517-2340-10|0|0|3818|3818
106208|00517-2340-10|0|0|3195.32|3195.32
106211|00517-0381-05|0|0|1146.52|1146.52
106211|00517-0955-01|0|0|1919.16|1919.16
106211|00517-1020-25|0|0|3266.38|3266.38
106211|00517-2340-25|0|0|17837.56|17837.56
106211|00517-6710-10|0|0|1819.8|1819.8
106211|00517-9305-25|363.32|363.32|363.32|363.32
106212|00517-0955-01|0|0|710.8|710.8
106212|00517-2310-05|0|0|3818|3818
106212|00517-2340-25|0|0|9546.8|9546.8
106225|00517-0650-01|0|0|1188.8|1188.8
106225|00517-1001-25|0|0|763|763
106225|00517-1020-25|0|0|1758.82|1758.82
106225|00517-2340-10|1527.2|1527.2|11354.04|11354.04
106225|00517-4810-25|0|0|532|532
106225|00517-6710-10|0|0|1273.86|1273.86
106225|00517-9305-25|0|0|363.32|363.32
106229|00517-0374-05|0|0|2653.26|2653.26
106229|00517-0650-01|0|0|4755.2|4755.2
106229|00517-1001-25|0|0|763|763
106229|00517-1020-25|0|0|3517.64|3517.64
106229|00517-2340-10|0|0|6299.7|6299.7
106229|00517-4201-25|0|0|764|764
106229|00517-4300-01|0|0|1149.9|1149.9
106229|00517-9305-25|0|0|2543.24|2543.24
106231|00517-1004-25|0|0|1009|1009
106231|00517-2310-05|0|0|8590.5|8590.5
106231|00517-2340-10|0|0|3818|3818
106231|00517-4300-01|0|0|3449.7|3449.7
106235|00517-0374-05|0|0|442.21|442.21
106235|00517-0710-01|0|0|1115.44|1115.44
106235|00517-1004-25|0|0|252.25|252.25
106235|00517-1020-25|251.26|251.26|502.52|502.52
106235|00517-2325-10|0|0|190.96|190.96
106235|00517-2340-25|0|0|17712.18|17712.18
106235|00517-4810-25|0|0|266|266
106236|00517-0374-05|0|0|884.42|884.42
106236|00517-0710-01|0|0|557.72|557.72
106236|00517-1004-25|0|0|252.25|252.25
106236|00517-2340-10|0|0|3818|3818
106236|00517-4300-01|0|0|14373.75|14373.75
106236|00517-4810-25|0|0|266|266
106246|00517-0650-01|0|0|1188.8|1188.8
106246|00517-0955-01|0|0|746.34|746.34
106246|00517-1004-25|0|0|504.5|504.5
106246|00517-1020-25|0|0|502.52|502.52
106246|00517-2340-10|0|0|9735.9|9735.9
106246|00517-2340-25|3818.72|3818.72|5728.08|5728.08
106246|00517-9305-25|363.32|363.32|363.32|363.32
106258|00517-0374-05|0|0|581.08|581.08
106258|00517-0720-01|0|0|649.9|649.9
106258|00517-0740-20|0|0|934.4|934.4
106258|00517-0901-25|0|0|819.8|819.8
106258|00517-1020-25|1115.5|1115.5|1115.5|1115.5
106258|00517-1980-05|0|0|76.65|76.65
106258|00517-4810-25|0|0|372.28|372.28
106258|00517-6710-10|0|0|160.16|160.16
106258|00517-7315-25|0|0|1000.25|1000.25
106264|00517-0955-01|0|0|213.24|213.24
106264|00517-1004-25|0|0|1009|1009
106264|00517-1020-25|0|0|2512.6|2512.6
106264|00517-2102-25|0|0|1122.25|1122.25
106264|00517-2310-05|0|0|2255.57|2255.57
106264|00517-2340-10|0|0|2672.6|2672.6
106264|00517-4810-25|0|0|266|266
106264|00517-6710-10|727.92|727.92|2001.78|2001.78
106357|00517-0650-01|0|0|2289.12|2289.12
106357|00517-0799-01|0|0|74.2|74.2
106357|00517-1001-25|0|0|374|374
106357|00517-2340-99|1440|1440|20520|20520
106357|00517-7315-25|0|0|664.5|664.5
106358|00517-0720-01|0|0|556.5|556.5
106358|00517-1020-25|0|0|1250|1250
106358|00517-2340-10|0|0|180|180
106358|00517-7305-25|0|0|1794|1794
106425|00517-1004-25|0|0|756.75|756.75
106425|00517-4300-01|0|0|13050|13050
106452|00517-0720-01|0|0|296.8|296.8
106452|00517-0740-20|0|0|453.6|453.6
106452|00517-1075-01|0|0|652.74|652.74
106452|00517-2901-10|0|0|-3540|-3540
106481|00517-0720-01|0|0|1413.77|1413.77
106481|00517-1020-25|0|0|250|250
106481|00517-3030-01|0|0|1950|1950
106481|00517-4002-25|0|0|415.5|415.5
106536|00517-0799-01|0|0|222.6|222.6
106536|00517-2310-05|0|0|7020|7020
106536|00517-2340-99|0|0|7560|7560
106536|00517-7305-25|0|0|305|305
106592|00517-0374-05|0|0|880|880
106592|00517-0381-05|0|0|285.2|285.2
106592|00517-0650-01|0|0|2289.12|2289.12
106592|00517-1980-05|0|0|66.5|66.5
106592|00517-2310-05|0|0|360|360
106592|00517-5601-25|0|0|1141.5|1141.5
106592|00517-7305-25|0|0|915|915
106592|00517-9305-25|0|0|674.5|674.5
106595|00517-0650-01|0|0|575|575
106595|00517-0720-01|0|0|201.18|201.18
106595|00517-0740-20|0|0|453.6|453.6
106595|00517-1980-05|43.4|43.4|217.76|217.76
106595|00517-2340-25|0|0|1125|1125
